station_id,desc,did_bin,q_pre,q_post,delta_q,edge_i,snap_m,is_tac2020_other
1009,PG. MANUEL GIRONA - BENET I MATEU (sentit Llobregat),control_gt2km,11247.57142857143,10589.166666666666,-658.4047619047633,26375,1.5,False
8003,RDA. GENERAL MITRE - SARAGOSSA (Besòs),control_gt2km,28905.0,29272.666666666668,367.6666666666679,36966,11.2,False
10015,BILBAO - CONCILI DE TRENTO (sentit mar),control_gt2km,14402.42857142857,14338.375,-64.05357142857065,30672,2.8,False
8041,PG. SANT JOAN BOSCO - PL. PRAT DE LA RIBA (Pujada),control_gt2km,10092.857142857143,10112.041666666666,19.184523809522943,27860,5.6,False
8035,PG. SANT JOAN BOSCO - F. CARBONELL (Baixada),control_gt2km,4022.714285714286,3946.1666666666665,-76.54761904761926,27860,2.0,False
11033,AV. VALLCARCA - AGRAMUNT (Pujada),control_gt2km,13756.714285714286,15857.541666666666,2100.82738095238,48309,4.2,False
11034,AV. VALLCARCA - AGRAMUNT (Baixada),control_gt2km,4790.2,4743.277777777777,-46.922222222222445,55786,1.2,False
1006,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),control_gt2km,20957.285714285717,21093.571428571428,136.28571428571377,36846,5.9,False
10005,ARAGÓ - BILBAO (Besòs),control_gt2km,6709.857142857143,4924.875,-1784.9821428571431,15482,1.0,True
1007,AV. DIAGONAL- DOCTOR FERRAN (Sortida),control_gt2km,36924.28571428572,38906.769230769234,1982.4835164835167,36846,6.1,False
6019,PG. MARAGALL - ESCORNALBOU (Sentit Horta),control_gt2km,12341.142857142857,5541.238095238095,-6799.9047619047615,38787,3.4,False
6018,PG. MARAGALL - ESCORNALBOU (Sentit Eixample),control_gt2km,11014.142857142857,9089.5,-1924.6428571428569,38783,4.7,False
9003,AV. LITORAL - ARQUITECTE SERT (sentit mar),control_gt2km,12077.714285714286,11292.857142857143,-784.8571428571431,48425,1.4,False
7004,MALLORCA - BISCAIA,control_gt2km,11156.285714285714,7864.041666666667,-3292.244047619047,48234,0.5,False
8008,RDA. GENERAL MITRE - GANDUXER (Besòs),control_gt2km,23090.42857142857,22654.08333333333,-436.3452380952404,29229,10.4,False
1031,JOAN XXIII - MENÉNDEZ PELAYO (Besòs),control_gt2km,2374.285714285714,2226.5,-147.78571428571422,54859,18.7,False
8009,RDA. GENERAL MITRE - TORRAS I PUJALT (Llobregat),control_gt2km,20320.571428571428,18025.83333333333,-2294.7380952380954,29228,0.4,False
2017,SANTS - RIERA BLANCA (sentit Hospitalet),control_gt2km,13398.166666666666,14911.666666666666,1513.5,36226,2.5,False
1027,DOCTOR FERRAN - PG. MANUEL GIRONA (baixada),control_gt2km,10424.142857142857,10595.684210526317,171.54135338345804,47372,0.8,False
7021,NAVAS DE TOLOSA - JOSEP ESTIVILL  (sentit mar),control_gt2km,10556.857142857143,9322.166666666666,-1234.690476190477,46261,0.2,False
17005,AV. DIAGONAL - PERE IV (Pujada),control_gt2km,5721.285714285715,6790.25,1068.964285714285,40789,3.1,False
8028,VIA AUGUSTA - DOCTOR ROUX (Pujada),control_gt2km,27831.571428571428,15647.454545454546,-12184.116883116882,27895,13.6,False
8012,VIA AUGUSTA - VERGÓS (Baixada),control_gt2km,25921.33333333333,20581.58333333333,-5339.75,39005,1.6,False
1029,ARISTIDES MAILLOL - CARDENAL REIG (Pujada),control_gt2km,7805.428571428572,8608.42857142857,802.9999999999991,34463,15.8,False
1028,ARISTIDES MAILLOL - CARDENAL REIG (Baixada),control_gt2km,10888.142857142857,10604.583333333334,-283.55952380952294,34463,1.7,False
8033,VERGÓS - RAFAEL BATLLE (Besòs),control_gt2km,13403.714285714286,19493.81818181818,6090.103896103894,61020,3.0,False
8040,VERGÒS - RAFAEL BATLLE (Llobregat),control_gt2km,4007.428571428572,4218.681818181818,211.2532467532465,61021,1.6,False
11019,AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Baixada),control_gt2km,5947.857142857143,6214.625,266.7678571428569,30513,3.0,False
13019,RONDA GUINARDO - ART(sentit Llobregat),control_gt2km,975.0,1326.7083333333333,351.70833333333326,57001,0.2,False
8042,MUNTANER - ARIMON  (sentit mar),control_gt2km,13834.857142857143,14639.695652173914,804.8385093167708,699,0.4,False
1013,AV. PEDRALBES - PG. MANUEL GIRONA (Baixada),control_gt2km,6492.0,6388.782608695652,-103.21739130434798,52104,0.2,False
11018,AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Pujada),control_gt2km,16494.14285714286,16677.904761904763,183.7619047619046,49447,11.4,False
10002,BAC DE RODA - BOLIVIA (Pujada),control_gt2km,17059.14285714286,21895.272727272728,4836.129870129869,16044,1.2,False
7006,SANT ANTONI MARIA CLARET - ESPRONCEDA  (sentit Llobregat),control_gt2km,13234.5,10402.272727272728,-2832.227272727272,28685,1.0,False
1022,AV. PEDRALBES - PG. MANUEL GIRONA (Pujada),control_gt2km,3914.571428571429,4009.272727272728,94.70129870129904,54714,1.4,False
8053,BALMES - CASTANYER (Pujada),control_gt2km,15413.57142857143,15703.0,289.42857142857065,15090,3.4,False
7010,AV. MERIDIANA - SANT ANTONI MARIA CLARET (Entrada),control_gt2km,21766.571428571428,15332.15,-6434.421428571428,55565,15.6,False
8054,EDUARDO CONDE - CARDENAL VIVES I TUTÓ (sentit muntanya),control_gt2km,8392.857142857143,8098.761904761905,-294.0952380952385,9109,2.2,False
7034,FELIP II - JOSEP ESTIVILL (sentit muntanya),control_gt2km,14749.57142857143,14122.652173913044,-626.9192546583854,54793,0.9,False
8051,AV. J.V.FOIX - CARDENAL VIVES I TUTOR (Pujada),control_gt2km,3457.714285714286,3064.6666666666665,-393.04761904761926,54685,3.8,False
1003,AV. DIAGONAL - ADOLF FLORENSA (Entrada),control_gt2km,18328.14285714286,18056.75,-271.3928571428587,12294,2.3,False
1004,AV. DIAGONAL - PASCUAL VILA (Sortida),control_gt2km,38320.0,39274.71428571428,954.7142857142826,41909,6.1,False
7035,FELIP II - AV. MERIDIANA  (sentit muntanya),control_gt2km,7433.0,8078.347826086957,645.347826086957,59712,0.7,False
11024,ESTEVE TERRADES - JOSEP JOVER (Baixada),control_gt2km,15043.285714285714,14815.384615384615,-227.9010989010985,49988,1.4,False
11022,CRAYWINCKEL - AV. REPÚBLICA ARGENTINA (sentit Llobregat),control_gt2km,7333.0,7228.708333333333,-104.29166666666696,1811,1.3,False
13011,PG. MARAGALL - ACÀCIES (Sentit Eixample),control_gt2km,9499.0,12316.952380952382,2817.9523809523816,30630,3.7,False
11023,ESTEVE TERRADES - JOSEP JOVER (Pujada),control_gt2km,4605.5,3891.478260869565,-714.021739130435,48050,0.4,False
11026,AV. VALLCARCA - GUSTAVO BÈCQUER (Baixada),control_gt2km,4334.428571428572,4256.25,-78.17857142857156,24145,3.4,False
8052,AV. DE PEDRALBES - C. DE BOSCH I GIMPERA (Pujada),control_gt2km,8091.142857142857,5157.454545454545,-2933.688311688312,52124,2.4,False
11030,AV. TIBIDABO - PG. SANT GERVASI (pujada),control_gt2km,3010.428571428572,2584.5,-425.9285714285716,47283,9.4,False
8014,PG. BONANOVA - IRADIER (Besós),control_gt2km,13514.57142857143,13756.652173913044,242.0807453416146,15037,0.2,False
8013,PG. BONANOVA - IRADIER (Llobregat),control_gt2km,5990.571428571428,5716.391304347826,-274.18012422360243,39598,1.8,False
8045,PG. SANT GERVASI - PL. BONANOVA (Besòs),control_gt2km,9794.285714285714,9533.454545454546,-260.8311688311678,8853,4.6,False
11025,AV. VALLCARCA - GUSTAVO BÈCQUER (Pujada),control_gt2km,4096.571428571428,3760.652173913044,-335.91925465838494,24657,4.9,False
8046,PG. SANT GERVASI - TEODORA LAMADRID (Llobregat),control_gt2km,11479.714285714286,11396.416666666666,-83.29761904762017,8853,3.9,False
8023,VIA AUGUSTA - PG. BONANOVA (Sortida),control_gt2km,18356.571428571428,13784.842105263158,-4571.729323308269,15332,2.2,False
11021,PG. SANT GERVASI - GARCÍA MARIÑO (pujada),control_gt2km,14727.857142857143,14967.666666666666,239.80952380952291,18455,2.0,False
11008,TÚNEL DE LA ROVIRA - BOCA NORD (Sentit Horta),control_gt2km,17279.428571428572,16772.833333333332,-506.5952380952404,9532,0.9,False
11009,TÚNEL DE LA ROVIRA - BOCA NORD (Sentit Guinardó),control_gt2km,18529.714285714286,16789.6,-1740.1142857142877,35081,1.0,False
11020,AV. REPÚBLICA ARGENTINA - PL. ALFONSO COMÍN (baixada),control_gt2km,12412.714285714286,14965.8,2553.085714285713,12816,0.3,False
7016,CONCEPCIÓ ARENAL - CIENFUEGOS,control_gt2km,5048.142857142857,5538.952380952381,490.8095238095239,36770,0.9,False
8043,PG. REINA ELISENDA - PARRÒQUIA (Besòs),control_gt2km,5993.428571428572,7589.583333333333,1596.1547619047617,25122,2.1,False
11005,PG. SANT GERVASI - PL. ALFONS COMÍN (sentit muntanya),control_gt2km,7952.285714285715,7991.083333333333,38.79761904761836,18455,0.5,False
8044,PG. REINA ELISENDA - MAJOR DE SARRIÀ (Llobregat),control_gt2km,9745.833333333334,9026.826086956522,-719.007246376812,25122,3.7,False
7008,AV. MERIDIANA - GARCILASO (Sortida),control_gt2km,19193.285714285717,18108.0625,-1085.2232142857138,34390,0.1,False
13007,RAMÓN ALBÓ - PG. MARAGALL (sentit muntanya),control_gt2km,17830.571428571428,12345.318181818182,-5485.253246753246,13362,0.7,False
11007,ESTEVE TERRADES - PL. ALFONS COMÍN (Pujada),control_gt2km,12803.42857142857,12393.333333333334,-410.0952380952367,24165,1.3,False
17008,PG. VALL D'HEBRON - C. DE TICIÀ (LLOBREGAT),control_gt2km,10354.2,10614.125,259.9249999999993,11361,6.2,False
1012,AV. DIAGONAL - TORRE MELINA (Lateral Entrada),control_gt2km,17025.14285714286,16004.681818181818,-1020.4610389610408,41053,1.1,False
1021,GONZÁLEZ TABLAS - AV. EXÈRCIT (Baixada),control_gt2km,3988.285714285714,3604.4166666666665,-383.8690476190477,29486,3.0,False
8047,AV. DE J.V. FOIX - MONESTIR (Mar),control_gt2km,8274.42857142857,8249.708333333334,-24.72023809523671,47991,3.6,False
8049,BISBE CATALÀ - BOSCH I GIMPERA (Besòs),control_gt2km,5741.0,5609.25,-131.75,32240,5.2,False
17009,RDA. DALT SORTIDA 6 LLOBREGAT,control_gt2km,13314.857142857143,12224.416666666666,-1090.440476190477,16332,2.9,False
8050,BISBE CATALÀ - BOSCH I GIMPERA (Llobregat),control_gt2km,4452.714285714285,3997.375,-455.3392857142853,45118,4.9,False
13001,PG. MARAGALL - MOSSEN JOSEP BUNDÓ (Sentit Eixample),control_gt2km,6817.428571428572,8555.545454545454,1738.1168831168825,42832,4.8,False
13002,PG. MARAGALL - SABASTIDA (Sentit Horta),control_gt2km,8798.142857142857,7053.5,-1744.6428571428569,42832,3.2,False
11006,AV. VALLCARCA - CAPELLADES (Pujada),control_gt2km,4327.571428571428,4068.9166666666665,-258.6547619047619,47883,0.2,False
8048,AV. DE J.V. FOIX - MONESTIR (Muntanya),control_gt2km,6463.142857142857,5976.25,-486.8928571428569,17874,2.7,False
1001,AV. DIAGONAL - TORRE MELINA (Entrada),control_gt2km,32952.142857142855,31866.869565217392,-1085.2732919254631,22751,7.4,False
10008,CANTÀBRIA - GUIPÚSCOA (Pujada),control_gt2km,3612.857142857143,4337.64705882353,724.7899159663871,57624,5.4,False
1016,AV. ESPLUGUES - SANTA CATERINA DE SIENA (Besós),control_gt2km,5465.571428571428,5220.083333333333,-245.4880952380954,51072,1.2,False
1026,AV. ESPLUGUES - MIRET I SANS (Llobregat),control_gt2km,6056.8,5337.791666666667,-719.0083333333332,51072,3.9,False
7003,AV. MERIDIANA - CARDENAL TEDESCHINI (Sortida),control_gt2km,21708.83333333333,20431.714285714286,-1277.119047619046,52009,2.0,False
7001,ESCÒCIA - MALGRAT,control_gt2km,9652.285714285714,8080.25,-1572.0357142857138,46812,29.6,False
13008,ARNAU D'OMS - ESCÒCIA,control_gt2km,12415.6,10835.727272727272,-1579.8727272727283,44548,23.1,False
10009,GUIPÚSCOA - MARESME (Llobregat),control_gt2km,6250.571428571428,8358.958333333334,2108.386904761905,37668,22.3,False
10010,GUIPÚSCOA - PUIGCERDÀ (Besós),control_gt2km,9772.142857142857,10770.272727272728,998.129870129871,37668,1.2,False
13012,AVINGUDA DELS QUINZE - JOAN ALCOVER,control_gt2km,11147.714285714286,11273.809523809525,126.09523809523672,45546,42.9,False
7036,DUBLÍN - CONCEPCIÓ ARENAL  (sentit Besòs),control_gt2km,4723.142857142857,4683.666666666667,-39.47619047618991,52013,74.8,False
11027,GENERAL VIVES - MAJOR DE SARRIÀ (Besòs),control_gt2km,13860.166666666666,12865.09090909091,-995.075757575756,27790,59.4,False
17006,"SORTIDA 24, RONDA LITORAL (sentit Besòs)",control_gt2km,6217.0,6110.416666666667,-106.58333333333304,40147,56.5,False
17004,AV. LITORAL - SELVA DE MAR (sentit Besòs),control_gt2km,3979.142857142857,4162.869565217391,183.7267080745337,40147,64.0,False
